date,location,latitude,longitude,internal_point_latitude,internal_point_longitude
1/21/17,"Kanab, UT",37.047,-112.526,55.4499378,-131.1066847
1/21/17,"Ketchikan, AK",55.342,-131.646,47.1139993,-123.8266547
1/21/17,"Ocean Shores, WA",46.974,-124.156,40.0533257,-84.2284135
1/21/17,"Troy, OH",40.039,-84.203,45.7716737,-122.4859027
1/21/17,"Vancouver, WA",45.632,-122.672,44.8980363,-89.757823
1/21/17,"Wausau, WI",44.959,-89.63,39.9739654,-75.7497323
1/21/17,"West Chester, PA",39.961,-75.605,59.0984037,-135.5757906
1/21/17,"Haines, AK",59.236,-135.445,39.9532103,-105.0519954
1/21/17,"Broomfield, CO",39.921,-105.087,35.592965,-77.373138
1/21/17,"Greenville, NC",35.613,-77.366,40.6514319,-79.0875451
1/21/17,"Indiana, PA",40.621,-79.153,48.1109034,-123.8898599
1/21/17,"Port Angeles, WA",48.118,-123.431,33.6756872,-117.7772068
1/21/17,"San Clemente, CA",33.427,-117.612,38.2672255,-121.939594
1/21/17,"Vallejo, CA",38.104,-122.257,33.9911025,-98.7168508
1/21/17,"Wichita Falls, TX",33.914,-98.493,34.8572198,-116.1811967
1/21/17,"Yucca Valley, CA",34.114,-116.432,42.9115317,-71.7230554
1/21/17,"Francestown, NH",42.988,-71.813,44.3844521,-99.9756842
1/21/17,"Pierre, SD",44.368,-100.351,41.3809696,-70.7014995
1/21/17,"Tisbury, MA",41.456,-70.614,42.2103804,-103.0817795
1/21/17,"Alliance, NE",42.093,-102.87,41.2187425,-98.9728492
1/21/17,"Loup City, NE",41.276,-98.967,38.1580557,-79.061501
1/21/17,"Staunton, VA",38.15,-79.072,35.3466288,-118.7295064
1/21/17,"Bakersfield, CA",35.373,-119.019,43.4260188,-70.6684248
1/21/17,"Sanford, ME",43.439,-70.774,35.4081567,-76.1536867
1/21/17,"Ocracoke, NC",35.115,-75.981,61.3498403,-145.0231406
1/21/17,"Cordova, AK",60.542,-145.753,44.9670088,-67.6093542
1/21/17,"Eastport, ME",44.906,-66.99,58.2534617,-136.3207314
1/21/17,"Gustavus, AK",58.413,-135.737,33.0408143,-115.3554001
1/21/17,"El Centro, CA",32.792,-115.563,34.5370572,-120.0399729
1/21/17,"Lompoc, CA",34.639,-120.458,41.3809696,-70.7014995
1/21/17,"Martha's Vineyard, MA",41.38,-70.645,39.2975082,-120.7713429
1/21/17,"Nevada City, CA",39.262,-121.016,37.4860314,-82.4109127
1/21/17,"Pikeville, KY",37.479,-82.519,36.5765287,-105.6379865
1/21/17,"Taos, NM",36.407,-105.573,42.3042159,-79.4075949
1/21/17,"Fredonia, NY",42.44,-79.332,44.9670088,-67.6093542
1/21/17,"Lubec, ME",44.859,-66.984,44.0337104,-94.0640122
1/21/17,"Mankato, MN",44.164,-93.999,64.7836858,-164.1889119
1/21/17,"Nome, AK",64.501,-165.406,51.948964,179.6211882
1/21/17,"Unalaska (Dutch Harbor), AK",53.884,-166.533,41.1981594,-79.4203691
1/21/17,"Clarion, PA",41.215,-79.385,36.240107,-121.3155723
1/21/17,"Salinas, CA",36.678,-121.656,34.8572198,-116.1811967
1/21/17,"San Bernardino, CA",34.108,-117.29,44.0420446,-69.0385145
1/21/17,"Vinalhaven, ME",44.049,-68.837,31.8708957,-102.0243264
1/21/17,"Midland, TX",31.997,-102.078,60.9291413,-160.1526246
1/21/17,"Bethel, AK",60.792,-161.756,35.8063554,-80.8745395
1/21/17,"Mooresville, NC",35.585,-80.81,39.4290042,-83.7950485
1/21/17,"Wilmington, OH",39.445,-83.829,46.9517447,-94.3337048
1/21/17,"Longville, MN",46.986,-94.211,57.1124581,-133.0085979
1/21/17,"Petersburg, AK",56.812,-132.956,60.3666677,-152.3222833
1/21/17,"Seward, AK",60.104,-149.442,44.5649063,-68.3707034
1/21/17,"Ellsworth, ME",44.543,-68.419,47.6396874,-122.6496358
1/21/17,"Kingston, WA",47.799,-122.498,34.460929,-85.803992
1/21/17,"Mentone, AL",34.58,-85.591,41.7913818,-86.7425435
1/21/17,"St. Joseph, MI",42.094,-86.49,44.0420446,-69.0385145
1/21/17,"Tenants Harbor, ME",43.968,-69.209,39.3059799,-85.499831
1/21/17,"Greensburg, IN",39.337,-85.484,41.0455174,-76.4042599
1/21/17,"Bloomsburg, PA",41.004,-76.455,30.6567132,-96.3023935
1/21/17,"College Station, TX",30.628,-96.334,47.578635,-92.51457
1/21/17,"Ely, MN",47.903,-91.867,33.0236041,-116.7761174
1/21/17,"Encinitas (Seacrest), CA",33.052,-117.285,19.5977643,-155.5024434
1/21/17,"Kawaihae, HI",20.035,-155.828,34.0212068,-103.4830039
1/21/17,"Portales, NM",34.186,-103.334,42.3116934,-71.940282
1/21/17,"Southborough, MA",42.306,-71.525,43.9911368,-84.8383253
1/21/17,"Clare, MI",43.819,-84.769,32.1845231,-107.7471911
1/21/17,"Deming, NM",32.269,-107.759,38.7382234,-106.3166833
1/21/17,"Salida, CO",38.535,-105.999,41.643467,-85.0024051
1/21/17,"Angola, IN",41.635,-84.999,34.1963983,-118.2618616
1/21/17,"Compton, CA",33.896,-118.22,46.3218192,-84.5206297
1/21/17,"Sault Ste Marie, MI",46.495,-84.345,42.1361975,-72.6356476
1/21/17,"Springfield, MA",42.101,-72.59,64.7836858,-164.1889119
1/21/17,"Unalakleet, AK",63.873,-160.788,35.717705,-113.7496891
1/21/17,"Lake Havasu City, AZ",34.484,-114.322,40.3715593,-76.4648697
1/21/17,"Annville, PA",40.33,-76.515,28.7297873,-100.316678
1/21/17,"Eagle Pass, TX",28.709,-100.5,62.2790749,-149.6175617
1/21/17,"Talkeetna, AK",62.321,-150.107,69.4493427,-153.4728302
1/21/17,"Utqiagvik (Barrow), AK",71.291,-156.789,40.0949699,-105.3976911
1/21/17,"Nederland, CO",39.961,-105.511,27.7387374,-97.5186598
1/21/17,"Corpus Christi, TX",27.801,-97.396,34.1963983,-118.2618616
1/21/17,"Palmdale, CA",34.579,-118.116,41.9871959,-70.7419417
1/21/17,"Bridgewater, MA",41.99,-70.975,32.358151,-80.6895375
1/21/17,"Beaufort, SC",32.432,-80.67,51.948964,179.6211882
1/21/17,"Adak, AK",51.88,-176.658,41.7990145,-70.2118803
1/21/17,"Falmouth, MA",41.553,-70.609,45.1604934,-122.1951274
1/21/17,"Sandy, OR",45.397,-122.261,44.1096005,-73.7784307
1/21/17,"Lewis, NY",44.275,-73.566,40.6580933,-105.4867638
1/22/17,"Fort Collins, CO",40.585,-105.084,45.0152499,-93.1001408
1/22/17,"St. Paul, MN",44.954,-93.09,40.6678828,-111.9242397
1/23/17,"Salt Lake City, UT",40.77,-111.872,39.0418053,-95.755664
1/23/17,"Kansas Statehouse, Topeka, KS",39.048,-95.678,37.681045,-97.4610535
1/23/17,"Kansas Statehouse, Wichita, KS",37.681,-97.39,33.7900338,-84.4681816
1/23/17,"Atlanta, GA",33.749,-84.388,36.2353679,-81.7098877
1/23/17,"Boone, NC",36.217,-81.675,41.6848158,-93.568971
1/24/17,"State Capitol Building, Des Moines, IA",41.591,-93.604,45.0152499,-93.1001408
1/24/17,"St. Paul, MN",44.954,-93.09,30.2395128,-97.6912697
1/24/17,"State Capital Building, Austin, TX",30.275,-97.74,38.9041031,-77.017229
1/25/17,"White House, Washington, DC",38.898,-77.037,39.005441,-94.3433259
1/25/17,"City Hall, Kansas City, MO",39.101,-94.578,36.1691287,-86.7847898
1/25/17,"Nashville, TN",36.163,-86.778,40.0949699,-105.3976911
1/25/17,"University of Colorado, Boulder, CO",40.008,-105.266,40.0093755,-75.1333459
1/26/17,"Philadelphia, PA",39.951,-75.157,36.079065,-79.7886652
1/26/17,"Greensboro, NC",36.073,-79.792,43.0324971,-85.547446
1/26/17,"Grand Rapids, MI",42.966,-85.669,41.6688774,-91.5889245
1/26/17,"Ped Mall, Iowa City, IA",41.66,-91.533,38.9041031,-77.017229
1/27/17,"National Mall, Washington, DC",38.89,-77.023,45.0061209,-93.4752279
1/27/17,"Minneapolis, MN",44.978,-93.265,43.2932725,-71.0355891
1/27/17,"Downtown Dover, Dover, NH",43.197,-70.873,36.995634,-86.4235786
1/27/17,"Bowling Green, KY",36.969,-86.481,39.7618502,-104.8811054
1/27/17,"Denver International Airport, Denver, CO",39.856,-104.674,36.7610058,-119.6550193
1/27/17,"Fresno, CA",36.747,-119.773,39.7829759,-86.1357939
1/27/17,"Indianapolis International Airport, Indianapolis, IN",39.717,-86.296,25.6105796,-80.4991365
1/27/17,"Miami-Ade County Hall, Miami, FL",25.776,-80.197,35.0540019,-106.6690645
1/27/17,"University of New Mexico, Albuquerque, NM",35.084,-106.62,39.7618502,-104.8811054
1/28/17,"Denver, CO",39.77,-104.905,40.7835474,-96.6886584
1/28/17,"Lincoln, NE",40.826,-96.685,43.4514767,-116.244376
1/28/17,"Idaho State Capitol, Boise, ID",43.618,-116.2,31.9804101,-81.0851959
1/28/17,"Savannah Civic Center, Savannah, GA",32.077,-81.097,41.6848158,-93.568971
1/28/17,"Neal Smith Federal Building, Des Moines, IA",41.586,-93.62,47.0272632,-113.8926911
1/28/17,"Missoula, MT",46.879,-113.997,40.6585662,-73.8380168
1/28/17,"JFK Airport, New York, NY",40.641,-73.778,47.4905993,-121.833996
1/28/17,"Seattle-Tacoma International Airport, Seattle, WA",47.45,-122.309,37.4146725,-122.3715457
1/28/17,"SFO Airport, San Francisco, CA",37.621,-122.379,41.8942937,-87.6454546
1/28/17,"O'Hare Airport, Chicago, IL",41.974,-87.907,39.7618502,-104.8811054
1/28/17,"Denver International Airport, Denver, CO",39.856,-104.674,39.0812,-77.6388976
1/28/17,"Dulles Airport, Dulles, VA",38.953,-77.457,36.7610058,-119.6550193
1/28/17,"Fresno Airport, Fresno, CA",36.776,-119.718,40.4697574,-79.9804515
1/28/17,"Pittsburgh, PA",40.441,-79.996,42.3385513,-71.018253
1/28/17,"State House, Boston, MA",42.359,-71.064,42.3385513,-71.018253
1/28/17,"Boston Chinatown Gate, Boston, MA",42.351,-71.06,45.0061209,-93.4752279
1/28/17,"Minneapolis-St. Paul International Airport, Minneapolis, MN",44.885,-93.222,40.7874003,-74.2462919
1/28/17,"Newark Liberty International Airport, Newark, NJ",40.69,-74.174,42.752759,-78.7781922
1/28/17,"Buffalo Niagra International Airport, Buffalo, NY",42.94,-78.73,41.1527698,-73.745912
1/28/17,"Hastings-on-Hudson, NY",40.996,-73.884,32.7721191,-97.2912241
1/28/17,"DFW International Airport, Dallas, TX",32.9,-97.04,29.857273,-95.3930371
1/28/17,"Bush Intercontinental Airport, Houston, TX",29.99,-95.337,43.5808577,-73.0382023
1/28/17,"Main Street Park, Rutland City, VT",43.608,-72.972,27.9066072,-82.3497186
1/28/17,"Tampa International Airport, Tampa, FL",27.983,-82.537,43.0674684,-89.4178523
1/28/17,"Madison, WI",43.073,-89.401,45.5476932,-122.4171728
1/28/17,"Portland International Airport, Portland, OR",45.59,-122.595,40.734015,-119.6622724
1/28/17,"Reno-Tahoe International Airport, Reno, NV",39.5,-119.768,33.0236041,-116.7761174
1/28/17,"San Diego International Airport, San Diego, CA",32.734,-117.193,38.6356988,-90.2445816
1/28/17,"St. Louis, MO",38.627,-90.199,45.4092789,-68.6665979
1/29/17,"TD Bank, Bangor, ME",44.839,-68.748,38.8273831,-104.5274718
1/29/17,"City Hall, Colorado Springs, CO",38.836,-104.821,42.3385513,-71.018253
1/29/17,"Copley Plaza, Boston, MA",42.349,-71.076,42.5882401,-73.9740095
1/29/17,"Albany International Airport, Albany, NY",42.749,-73.805,33.5426863,-84.3555727
1/29/17,"Hatsfield-Jackson Aiport, Atlanta, GA",33.641,-84.428,30.2395128,-97.6912697
1/29/17,"Austin-Bergstrom International Airport, Austin, TX",30.197,-97.666,39.3000324,-76.6104761
1/29/17,"Baltimore, MD",39.29,-76.612,43.8083479,-70.3303753
1/29/17,"Portland International Jetport, Portland, ME",43.646,-70.31,33.5534439,-86.8965359
1/29/17,"Birmingham-Shuttlesworth Airport, Birmingham, AL",33.562,-86.754,39.1607286,-86.52331
1/29/17,"Bloomington, IN",39.165,-86.526,43.4514767,-116.244376
1/29/17,"Boise Airport, Boise, ID",43.566,-116.222,36.0625255,-79.120034
1/29/17,"Chapel Hill, NC",35.913,-79.056,35.2468623,-80.8338317
1/29/17,"Charlotte Douglas International Airport, Charlotte, NC",35.214,-80.947,41.760392,-81.7242168
1/29/17,"Cleveland Hopkins Airport, Cleaveland, OH",41.412,-81.848,36.1691287,-86.7847898
1/29/17,"Nashville, TN",36.163,-86.782,39.7537357,-84.2905915
1/29/17,"Dayton, OH",39.759,-84.192,35.0540019,-106.6690645
1/29/17,"Albuquerque International Sunport, Albuquerque, NM",35.085,-106.606,39.7618502,-104.8811054
1/29/17,"Denver International Airport, Denver, CO",39.856,-104.674,42.2846636,-83.2619533
1/29/17,"Detroit Airport, Detroit, MI",42.216,-83.355,42.2846636,-83.2619533
1/29/17,"Hamtramck, MI",42.393,-83.05,34.1963983,-118.2618616
1/29/17,"Los Angeles International Airport, Los Angeles, CA",33.942,-118.409,29.857273,-95.3930371
1/29/17,"Houston, TX",29.76,-95.37,43.9283286,-122.8976901
1/29/17,"Eugene, OR",44.052,-123.087,43.0324971,-85.547446
1/29/17,"Ford Airport, Grand Rapids, MI",42.885,-85.525,44.4740209,-87.9961514
1/29/17,"Green Bay, WI",44.519,-88.02,21.4613654,-158.201974
1/29/17,"Honolulu Airport, Honolulu, HI",21.325,-157.925,39.7829759,-86.1357939
1/29/17,"Indianapolis Airport, Indianapolis, IN",39.717,-86.296,39.3786957,-94.7614717
1/29/17,"Kansas City Airport, Kansas City, MO",39.301,-94.713,33.3465408,-112.4955335
1/29/17,"Phoenix International Airport, Phoenix, AZ",33.437,-112.008,41.3497173,-72.9002037
1/29/17,"Yale Univeristy, New Haven, CT",41.316,-72.922,41.8060534,-72.7329157
1/29/17,"West Hartford, CT",41.762,-72.742,41.8060534,-72.7329157
1/29/17,"Bradley International Airport, Windsor Locks, CT",41.939,-72.686,38.9041031,-77.017229
1/29/17,"Washington, DC",38.907,-77.037,25.6105796,-80.4991365
1/29/17,"Miami International Airport, Miami, FL",25.796,-80.287,26.1935353,-80.4766834
1/29/17,"Fort Lauderdale–Hollywood International Airport, Fort Lauderdale, FL",26.074,-80.151,28.514435,-81.323295
1/29/17,"Orlando International Aiport, Orlando, FL",28.431,-81.308,42.0779506,-91.5976735
1/29/17,"Eastern Iowa Airport, Cedar Rapids, IA",41.886,-91.707,41.6848158,-93.568971
1/29/17,"Des Moines International Airport, Des Moines, IA",41.534,-93.659,42.4634808,-90.8787708
1/29/17,"Washington Park, Dubuque, IA",42.499,-90.668,37.681045,-97.4610535
1/29/17,"Wichita, KS",37.687,-97.33,38.9745952,-84.731431
1/29/17,"Cincinnati International Airport, Hebron, KY",39.053,-84.663,42.3385513,-71.018253
1/29/17,"Logan International Airport, Boston, MA",42.366,-71.01,38.9916189,-76.5608736
1/29/17,"Baltimore International Airport, Baltimore, MD",39.177,-76.668,45.4092789,-68.6665979
1/29/17,"Bangor International Airport, Bangor, ME",44.808,-68.817,43.8083479,-70.3303753
1/29/17,"Portland City Hall, Portland, ME",43.659,-70.257,45.0061209,-93.4752279
1/29/17,"Minneapolis-St. Paul International Airport, Minneapolis, MN",44.885,-93.222,47.0272632,-113.8926911
1/29/17,"Missoula, MT",46.879,-113.997,35.7898464,-78.650624
1/29/17,"Raleigh–Durham International Airport, Morrisville, NC",35.88,-78.788,36.079065,-79.7886652
1/29/17,"Piedmont Triad International Airport, Greensboro, NC",36.104,-79.935,35.6093739,-82.5304154
1/29/17,"Pack Square, Asheville, NC",35.595,-82.552,34.183442,-77.8642088
1/29/17,"Wilmington International Airport, Wilmington, NC",34.267,-77.91,40.7835474,-96.6886584
1/29/17,"Capitol Building, Lincoln, NE",40.808,-96.7,42.9115317,-71.7230554
1/29/17,"Peterborough Town House, Peterborough, NH",42.877,-71.951,40.6598707,-74.3086957
1/29/17,"Elizabeth Detention Center, Elizabeth, NJ",40.666,-74.19,40.9596985,-74.0747272
1/29/17,"Teaneck Municipal Green, Teaneck, NJ",40.885,-74.007,40.7766419,-73.9701871
1/29/17,"Battery Park, New York, NY",40.704,-74.017,41.9472124,-74.2654582
1/29/17,"Washington State Park, Rochester, NY",41.689,-74.163,43.0065163,-76.1961336
1/29/17,"Hancock International Airport, Syracuse, NY",43.114,-76.11,39.9695753,-83.0068645
1/29/17,"John Glenn International Airport, Columbus, OH",40,-82.887,40.0093755,-75.1333459
1/29/17,"Philadelphia International Airport, Philadelphia, PA",39.874,-75.242,40.4697574,-79.9804515
1/29/17,"Pittsburgh International Airport, Pittsburgh, PA",40.496,-80.241,41.8697652,-71.5786261
1/29/17,"State House, Providence, RI",41.831,-71.415,34.9332905,-81.9910605
1/29/17,"Greenville-Spartanburg Airport, Greenville, SC",34.896,-82.217,44.0023492,-102.8238015
1/29/17,"Rapid City Regional Airport, Rapid City, SD",44.038,-103.061,32.7721191,-97.2912241
1/29/17,"DFW International Airport, Dallas, TX",32.9,-97.04,31.7664803,-106.2414237
1/29/17,"El Paso International Airport, El Paso, TX",31.805,-106.382,29.857273,-95.3930371
1/29/17,"Bush Intercontinental Airport, Houston, TX",29.99,-95.337,29.4486708,-98.5201465
1/29/17,"Downtown Main Plaza, San Antonio, TX",29.423,-98.493,38.0241841,-78.5535056
1/29/17,"University of Virginia Rotunda, Charlottesville, VA",38.036,-78.503,39.0812,-77.6388976
1/29/17,"Dulles International Airport, Dulles, VA",38.953,-77.457,36.9230149,-76.2446413
1/29/17,"Norfolk, VA",36.851,-76.286,37.531399,-77.4760085
1/29/17,"Virginia Commonwealth University, Richmond, VA",37.549,-77.453,36.7799854,-76.0252094
1/29/17,"Virginia Beach, VA",36.843,-76.133,44.4633293,-73.0694101
1/29/17,"City Hall Park, Burlington, VT",44.476,-73.213,30.4593104,-84.2778004
1/29/17,"Tallahassee, FL",30.438,-84.281,35.1607616,-85.1977114
1/29/17,"Chattanooga, TN",35.046,-85.31,42.2846636,-83.2619533
1/29/17,"Henry Ford Centennial Library, Dearborn, MI",42.313,-83.203,42.2523272,-83.8446336
1/29/17,"Ann Arbor, MI",42.281,-83.743,36.2142575,-115.013812
1/29/17,"McCarran International Airport, Las Vegas, NV",36.084,-115.154,41.2970908,-96.1540664
1/29/17,"Turner Park, Omaha, NE",41.259,-95.958,34.7703106,-92.312996
1/29/17,"Little Rock, AR",34.746,-92.29,38.1895321,-85.6576243
1/29/17,"Louisville International Airport, Louisville, KY",38.176,-85.737,30.0534195,-89.9345018
1/29/17,"New Orleans, LA",29.951,-90.072,34.8572198,-116.1811967
1/29/17,"Ontario International Airport, Ontario, CA",34.056,-117.598,30.6116382,-87.3388996
1/29/17,"Pensacola International Airport, Pensacola, FL",30.474,-87.187,40.734015,-119.6622724
1/29/17,"Reno, NV",39.53,-119.814,44.0034295,-92.4067216
1/29/17,"Rochester, MN",44.012,-92.48,38.4500161,-121.3404408
1/29/17,"Sacramento Airport, Sacramento, CA",38.695,-121.59,37.2207774,-121.6906224
1/29/17,"San Jose, CA",37.338,-121.886,38.6407022,-90.4459541
1/29/17,"Lambert International Airport, St. Louis, MO",38.743,-90.366,27.9066072,-82.3497186
1/29/17,"Centennial Park, Tampa Bay, FL",27.961,-82.437,34.0290952,-80.8980371
1/29/17,"Peace Park, Columbia, SC",33.981,-81.011,48.8426531,-121.8364325
1/29/17,"Peace Arch State Park, Blaine, WA",49.001,-122.754,37.2207774,-121.6906224
1/30/17,"Mountain View, CA",37.386,-122.084,37.7272391,-123.0322294
1/30/17,"San Francisco, CA",37.775,-122.419,40.7766419,-73.9701871
1/30/17,"New York, NY",40.713,-74.006,47.4905993,-121.833996
1/30/17,"Seattle, WA",47.606,-122.332,38.9898614,-92.3102022
1/30/17,"Peace Park, Columbia, MO",38.948,-92.329,40.0949699,-105.3976911
1/30/17,"Boulder, CO",40.015,-105.271,37.2051967,-94.3372594
1/30/17,"Joplin, MO",37.084,-94.513,40.7527913,-75.3074468
1/30/17,"Easton, PA",40.688,-75.221,24.5354143,-82.0069198
1/30/17,"Key West, FL",24.555,-81.78,38.9041031,-77.017229
1/30/17,"Supreme Court, Washington, DC",38.891,-77.004,42.3394593,-72.6636936
1/30/17,"Amherst Town Common, Amherst, MA",42.373,-72.519,42.9254553,-72.2482169
1/30/17,"Keene Central Square, Keene, NH",42.934,-72.279,40.7313751,-74.0786014
1/30/17,"Newark Avenue, Jersey City, NJ",40.73,-74.055,41.1218513,-81.5349361
1/30/17,"Federal courthouse, Akron, OH",41.085,-81.518,39.9695753,-83.0068645
1/30/17,"Columbus, OH",39.967,-82.99,32.8004582,-79.94248
1/30/17,"North Charleston City Hall, North Charleston, SC",32.877,-80.012,30.6567132,-96.3023935
1/30/17,"College Station, TX",30.628,-96.334,39.0812,-77.6388976
1/30/17,"Dulles International Airport, Dulles, VA",38.953,-77.457,44.4633293,-73.0694101
1/30/17,"City Hall Park, Burlington, VT",44.476,-73.213,34.7642377,-86.5510802
1/30/17,"Big Spring International Park, Huntsville, AL",34.727,-86.588,36.1691287,-86.7847898
1/30/17,"State Capitol, Nashville, TN",36.166,-86.784,38.1895321,-85.6576243
1/30/17,"Muhammed Ali Center, Louisville, KY",38.258,-85.76,35.2063756,-97.3230884
1/30/17,"University of Oklahoma, Norman, OK",35.223,-97.439,33.0236041,-116.7761174
1/30/17,"UCSD, San Diego, CA",32.88,-117.234,47.0272632,-113.8926911
1/30/17,"Missoula County Courthouse, Missoula, MT",46.873,-113.996,32.8004582,-79.94248
1/30/17,"Mount Pleasant, SC",32.832,-79.828,38.3673749,-75.632089
1/31/17,"Salisbury, MD",38.361,-75.599,35.2468623,-80.8338317
1/31/17,"Charlotte, NC",35.227,-80.843,42.752759,-78.7781922
1/31/17,"Buffalo, NY",42.886,-78.878,40.4697574,-79.9804515
1/31/17,"Pittsburgh, PA",40.433,-80.004,39.5058387,-80.2434018
1/31/17,"Fairmont, WV",39.485,-80.143,40.4125646,-76.7926343
1/31/17,"Harrisburg, PA",40.273,-76.887,34.0290952,-80.8980371
1/31/17,"Columbia, SC",34.001,-81.035,40.0419921,-76.250198
1/31/17,"Penn Square, Lancaster, PA",40.038,-76.306,32.1285226,-111.7830267
1/31/17,"Tucson, AZ",32.222,-110.926,40.6580933,-105.4867638
1/31/17,"Rolland Moore Park, Fort Collins, CO",40.558,-105.101,38.9041031,-77.017229
1/31/17,"Supreme Court, Washington, DC",38.891,-77.004,30.3352449,-81.6481132
1/31/17,"Duval County Courthouse, Jacksonville, FL",30.33,-81.663,25.6105796,-80.4991365
1/31/17,"Miami, FL",25.776,-80.197,45.0061209,-93.4752279
1/31/17,"Minneapolis, MN",44.978,-93.265,42.9115317,-71.7230554
1/31/17,"Peterborough Town House, Peterborough, NH",42.877,-71.951,40.7527913,-75.3074468
1/31/17,"Easton Centre Square, Easton, PA",40.691,-75.209,42.1179519,-80.0963858
1/31/17,"Dobbins Landing, Erie, PA",42.138,-80.091,30.2395128,-97.6912697
1/31/17,"Capitol Building, Austin, TX",30.275,-97.74,33.6114688,-101.8199438
1/31/17,"Lubbock, TX",33.584,-101.878,36.9230149,-76.2446413
1/31/17,"Old Dominion University, Norfolk, VA",36.886,-76.307,33.2902197,-87.5227834
1/31/17,"University of Alabama Quad, Tuscaloosa, AL",33.214,-87.539,33.7717061,-85.8225133
1/31/17,"Federal Court House, Anniston, AL",33.66,-85.829,42.3116934,-71.940282
1/31/17,"Worcester, MA",42.263,-71.802,39.5759152,-75.6441324
2/1/17,"Smyrna, DE",39.333,-75.6,40.7766419,-73.9701871
2/1/17,"New York, NY",40.713,-74.006,41.8580807,-72.3409779
2/1/17,"University of Conncticut, Mansfield, CT",41.808,-72.254,34.3587415,-119.1331432
2/1/17,"Simi Valley, CA",34.269,-118.781,34.1963983,-118.2618616
2/1/17,"Santa Clarita, CA",34.392,-118.543,34.1963983,-118.2618616
2/1/17,"Palmdale, CA",34.579,-118.116,35.9927265,-83.9377209
2/1/17,"Knoxville, TN",35.961,-83.921,41.8580807,-72.3409779
