date,location,latitude,longitude
5/22/19,"Ludington, MI",43.955,-86.453
5/22/19,"Nashville, TN",36.163,-86.782
5/22/19,"Zavala Elementary School, El Paso, TX",31.772,-106.447
5/22/19,"University of Texas, Austin, TX",30.285,-97.734
5/22/19,"Bainbridge Island, WA",47.625,-122.521
5/22/19,"Yakima, WA",46.602,-120.506
5/22/19,"Hempstead, NY",40.706,-73.619
5/22/19,"Roseland, NJ",40.821,-74.294
5/23/19,"Little Rock, AR",34.746,-92.29
5/23/19,"Augusta, ME",44.311,-69.779
5/23/19,"Norristown, PA",40.121,-75.34
5/23/19,"County Courthouse, Missoula, MT",46.873,-113.996
5/23/19,"Durham, NC",35.994,-78.899
5/23/19,"Englewood, Chicago, IL",41.775,-87.642
5/23/19,"Milwaukee, WI",43.039,-87.906
5/23/19,"Cedar Rapids, IA",41.978,-91.666
5/23/19,"Pantops, VA",38.026,-78.442
5/23/19,"Carson City, NV",39.164,-119.767
5/23/19,"Dallas, TX",32.777,-96.797
5/23/19,"Chicago, IL",41.878,-87.63
5/23/19,"Des Moines, IA",41.587,-93.625
5/23/19,"Detroit, MI",42.331,-83.046
5/23/19,"Houston, TX",29.76,-95.37
5/23/19,"Kansas City, MO",39.1,-94.579
5/23/19,"Los Angeles, CA",34.052,-118.244
5/23/19,"Miami, FL",25.762,-80.192
5/23/19,"Orlando, FL",28.538,-81.379
5/23/19,"St. Louis, MO",38.627,-90.199
5/23/19,"Tampa, FL",27.951,-82.457
5/23/19,"State Capitol, Salem, OR",44.938,-123.03
5/23/19,"Santa Barbara, CA",34.421,-119.698
5/23/19,"State Capitol, Madison, WI",43.075,-89.384
5/23/19,"State Capitol, Madison, WI",43.075,-89.384
5/23/19,"University of Oregon, Eugene, OR",44.045,-123.073
5/23/19,"Veterans Memorial Park, Fairbanks, AK",64.84,-147.721
5/23/19,"Providence, RI",41.824,-71.413
5/24/19,"Las Vegas, NV",36.17,-115.14
5/24/19,"San Francisco, CA",37.775,-122.419
5/24/19,"Tremont, Cleveland, OH",41.475,-81.686
5/24/19,"Olympia, WA",47.038,-122.901
5/24/19,"Olympia, WA",47.038,-122.901
5/24/19,"Watsonville High School, Watsonville, CA",36.913,-121.752
5/24/19,"Camden, ME",44.21,-69.065
5/24/19,"South Hadley High School, South Hadley, MA",42.228,-72.586
5/24/19,"Capitol, Salt Lake City, UT",40.777,-111.888
5/24/19,"Washington, DC",38.907,-77.037
5/24/19,"Atlanta, GA",33.749,-84.388
5/24/19,"Corvallis High School, Corvallis, OR",44.575,-123.265
5/24/19,"Huntsville, AL",34.73,-86.586
5/24/19,"Woodbury School, Salem, NH",42.783,-71.215
5/25/19,"Courthouse Square, Dayton, OH",39.76,-84.193
5/25/19,"Courthouse Square, Dayton, OH",39.76,-84.193
5/25/19,"Goshen, IN",41.582,-85.834
5/25/19,"State Capitol, Atlanta, GA",33.749,-84.388
5/25/19,"McIntosh Park, Dayton, OH",39.672,-84.223
5/25/19,"Riverscape Metropark, Dayton, OH",39.765,-84.189
5/25/19,"Lexington, KY",38.041,-84.504
5/25/19,"Port Jefferson Station, NY",40.925,-73.047
5/25/19,"St. Louis, MO",38.627,-90.199
5/25/19,"Waterfront Park, San Diego, CA",32.722,-117.172
5/25/19,"Waterfront Park, San Diego, CA",32.722,-117.172
5/25/19,"Goshen, IN",41.582,-85.834
5/25/19,"Duluth, MN",46.787,-92.1
5/26/19,"Orlando, FL",28.538,-81.379
5/26/19,"Orlando, FL",28.538,-81.379
5/26/19,"San Ysidro, CA",32.556,-117.047
5/26/19,"Carteret, NJ",40.577,-74.228
5/26/19,"Huntington Mall, Barboursville, WV",38.422,-82.266
5/26/19,"Omaha, NE",41.257,-95.935
5/26/19,"St. Joseph, MO",39.767,-94.847
5/27/19,"Oberlin College, Oberlin, OH",41.296,-82.221
5/27/19,"Norfolk, VA",36.851,-76.286
5/28/19,"University of Tennessee, Knoxville, TN",35.954,-83.929
5/28/19,"State Capitol, Salem, OR",44.938,-123.03
5/28/19,"Staten Island, NY",40.58,-74.15
5/28/19,"Oakland, Pittsburgh, PA",40.432,-79.96
5/28/19,"Tucson, AZ",32.223,-110.975
5/28/19,"State Capitol, Montgomery, AL",32.377,-86.301
5/28/19,"Michigan State University, East Lansing, MI",42.702,-84.482
5/28/19,"Bakersfield, CA",35.373,-119.019
5/28/19,"Pebble Hills High School, El Paso, TX",31.78,-106.219
5/28/19,"Seaside Park, Birdgeport, CT",41.162,-73.188
5/28/19,"State Capitol, Albany, NY",42.653,-73.757
5/29/19,"Boise, ID",43.615,-116.202
5/29/19,"Fawick Park, Sioux Falls, SD",43.545,-96.723
5/29/19,"State Capitol, Phoenix, AZ",33.448,-112.097
5/29/19,"Anoka, MN",45.198,-93.387
5/29/19,"New York, NY",40.713,-74.006
5/29/19,"Topeka, KS",39.047,-95.675
5/29/19,"Somerville, NJ",40.574,-74.61
5/29/19,"Palo Alto, CA",37.442,-122.143
5/29/19,"Northampton, MA",42.325,-72.641
5/29/19,"East Bridgewater Junior-Senior High School, Bridgewater, MA",42.028,-70.957
5/29/19,"Winslow, Bainbridge Island, WA",47.625,-122.517
5/29/19,"State Capitol, Salem, OR",44.938,-123.03
5/30/19,"Burlington, VT",44.476,-73.212
5/30/19,"University of Oregon, Eugene, OR",44.045,-123.073
5/30/19,"State Capitol, Baton Rouge, LA",30.457,-91.186
5/30/19,"St. Louis, MO",38.627,-90.199
5/30/19,"Hancock, MD",39.699,-78.18
5/30/19,"Salt Lake City, UT",40.761,-111.891
5/30/19,"Trenton, NJ",40.221,-74.76
5/30/19,"Bridgeport, CT",41.179,-73.189
5/30/19,"Honolulu, HI",21.307,-157.858
5/30/19,"Bristol, RI",41.677,-71.266
5/30/19,"St. John the Baptist Parish, LA",30.112,-90.488
5/30/19,"North Haven, CT",41.391,-72.86
5/30/19,"Oregon State University, Corvallis, OR",44.564,-123.279
5/30/19,"State Capitol, Boise, ID",43.618,-116.2
5/31/19,"Tacoma, WA",47.253,-122.444
5/31/19,"Park Central Square, Springfield, MO",37.209,-93.292
5/31/19,"Springfield, MO",37.209,-93.292
5/31/19,"Portland, ME",43.659,-70.257
5/31/19,"Robbinsdale Armstrong High School, Plymouth, MN",45.02,-93.416
5/31/19,"Times Square, New York, NY",40.759,-73.984
5/31/19,"Anderson, IN",40.105,-85.68
6/1/19,"County Courthouse, Valdosta, GA",30.834,-83.279
6/1/19,"Media, PA",39.917,-75.388
6/1/19,"Saginaw, MI",43.419,-83.951
6/1/19,"Las Vegas, NV",36.17,-115.14
6/1/19,"Cleveland, OH",41.499,-81.694
6/1/19,"Minneapolis, MN",44.978,-93.265
6/1/19,"Harlem, New York, NY",40.812,-73.946
6/1/19,"Washington, DC",38.907,-77.037
6/1/19,"Norristown, PA",40.121,-75.34
6/1/19,"Southington, CT",41.596,-72.878
6/1/19,"Liberty, NY",41.823,-74.757
6/1/19,"County Courthouse, Goshen, IN",41.587,-85.835
6/1/19,"Washington Monument, Washington, DC",38.889,-77.035
6/1/19,"Waterville, ME",44.552,-69.632
6/1/19,"Waterville, ME",44.552,-69.632
6/1/19,"Howard Amon Park, Richland, WA",46.274,-119.27
6/1/19,"Howard Amon Park, Richland, WA",46.274,-119.27
6/1/19,"College Point, Queens, New York, NY",40.786,-73.839
6/1/19,"Medford, OR",42.327,-122.876
6/2/19,"Dubuque, IA",42.501,-90.665
6/2/19,"Cathedral Square, Providence, RI",41.82,-71.418
6/2/19,"New York, NY",40.713,-74.006
6/2/19,"Saginaw, MI",43.419,-83.951
6/2/19,"Washington Square, Dubuque, IA",42.499,-90.668
6/2/19,"Newtown, CT",41.414,-73.304
6/2/19,"Fort Walton Beach, FL",30.42,-86.617
6/2/19,"Cleveland, OH",41.499,-81.694
6/3/19,"Petaluma, CA",38.232,-122.637
6/3/19,"Rockford, IL",42.271,-89.094
6/3/19,"Doby’s Bridge Elementary School, Fort Mill, SC",34.978,-80.92
6/3/19,"Allen County Courthouse, Fort Wayne, IN",41.08,-85.139
6/3/19,"Hendersonville, NC",35.319,-82.461
6/3/19,"Washington, DC",38.907,-77.037
6/3/19,"Warwick, RI",41.7,-71.416
6/3/19,"State Capitol, Harrisburg, PA",40.264,-76.884
6/3/19,"Williamsburg, VA",37.271,-76.707
6/3/19,"Sacramento, CA",38.582,-121.494
6/3/19,"San Jose, CA",37.338,-121.886
6/4/19,"Augusta, ME",44.311,-69.779
6/4/19,"District Court, New Bedford, MA",41.637,-70.929
6/4/19,"Manchester, NH",42.996,-71.455
6/4/19,"Capitol, Albany, NY",42.653,-73.757
6/4/19,"Seattle, WA",47.606,-122.332
6/4/19,"Raleigh, NC",35.78,-78.638
6/4/19,"Greenville, NC",35.613,-77.366
6/4/19,"Farmington, UT",40.98,-111.887
6/4/19,"Glendale Middle School, Salt Lake City, UT",40.738,-111.93
6/4/19,"Portland, OR",45.515,-122.679
6/5/19,"City Hall, Peabody, MA",42.526,-70.929
6/5/19,"State Capitol, Harrisburg, PA",40.264,-76.884
6/5/19,"San Diego, CA",32.716,-117.161
6/5/19,"Delaware, OH",40.299,-83.068
6/5/19,"Philadelphia, PA",39.953,-75.165
6/5/19,"State Capitol, Providence, RI",41.824,-71.413
6/5/19,"State Capitol, Providence, RI",41.824,-71.413
6/5/19,"Salt Lake City, UT",40.761,-111.891
6/5/19,"Soledad, CA",36.425,-121.326
6/5/19,"Long Beach, CA",33.77,-118.194
6/5/19,"Rosendale, NY",41.844,-74.081
6/5/19,"East Bridgewater Junior-Senior High School, Bridgewater, MA",42.028,-70.957
6/5/19,"Greenville, NC",35.613,-77.366
6/6/19,"Washington, DC",38.907,-77.037
6/6/19,"State House, Augusta, ME",44.307,-69.782
6/6/19,"Las Vegas, NV",36.17,-115.14
6/6/19,"UCLA, Westwood, CA",34.066,-118.446
6/6/19,"Madison, WI",43.073,-89.401
6/6/19,"East Bridgewater Junior-Senior High School, Bridgewater, MA",42.028,-70.957
6/6/19,"Hennepin County Government Center, Minneapolis, MN",44.976,-93.267
6/6/19,"Hattiesburg, MS",31.327,-89.29
6/6/19,"Union City, TN",36.424,-89.057
6/6/19,"Livonia, MI",42.368,-83.353
6/6/19,"Capitol, Albany, NY",42.653,-73.757
6/6/19,"Perth Amboy, NJ",40.507,-74.265
6/6/19,"Tysons, VA",38.919,-77.231
6/7/19,"Flint, MI",43.013,-83.687
6/7/19,"Heritage High School, Vancouver, WA",45.681,-122.536
6/7/19,"Deering High School, Portland, ME",43.671,-70.296
6/7/19,"Riverhead, NY",40.917,-72.662
6/7/19,"Clarksville, TN",36.53,-87.359
6/7/19,"Norristown, PA",40.121,-75.34
6/7/19,"Pittsburgh, PA",40.441,-79.996
6/7/19,"Philadelphia, PA",39.953,-75.165
6/7/19,"Hauppauge, NY",40.826,-73.203
6/7/19,"Rodney Square, Wilmington, DE",39.746,-75.547
6/7/19,"Franklin, TN",35.925,-86.869
6/7/19,"Phoenix, AZ",33.448,-112.074
6/7/19,"San Diego, CA",32.716,-117.161
6/7/19,"Springfield, OR",44.046,-123.022
6/7/19,"Portland, OR",45.515,-122.679
6/7/19,"County Courthouse, Spokane, WA",47.665,-117.429
6/7/19,"Capitol Hill, Seattle, WA",47.625,-122.322
6/7/19,"Montpelier, VT",44.26,-72.575
6/8/19,"Somers Point, NJ",39.316,-74.605
6/8/19,"Springfield, MO",37.209,-93.292
6/8/19,"Boston, MA",42.36,-71.059
6/8/19,"Godby High School, Tallahassee, FL",30.461,-84.316
6/8/19,"Savannah, GA",32.081,-81.091
6/8/19,"Rochester, NY",43.157,-77.609
6/8/19,"Brooklyn Bridge, New York, NY",40.706,-73.997
6/8/19,"Coppin State University, Baltimore, MD",39.313,-76.658
6/8/19,"Annapolis, MD",38.978,-76.492
6/8/19,"Manhattan, New York, NY",40.783,-73.971
6/8/19,"Cambridge, MD",38.563,-76.079
6/8/19,"Frederick, MD",39.414,-77.411
6/8/19,"Columbia, MD",39.204,-76.861
6/8/19,"Edgewood, MD",39.419,-76.294
6/8/19,"Silver Spring, MD",38.991,-77.026
6/8/19,"Fort Walton Beach, FL",30.42,-86.617
6/8/19,"Lynchburg, VA",37.414,-79.142
6/8/19,"City Hall, Paterson, NJ",40.917,-74.172
6/8/19,"Ridgewood, NJ",40.979,-74.117
6/8/19,"Brattleboro, VT",42.851,-72.558
6/8/19,"Spirit Plaza, Detroit, MI",42.329,-83.045
6/8/19,"Barre, VT",44.197,-72.502
6/8/19,"North Whitehall Township, PA",40.683,-75.586
6/8/19,"Minden, WV",37.976,-81.12
6/8/19,"Mount Trashmore, VA",36.83,-76.124
6/8/19,"Hendersonville, NC",35.319,-82.461
6/8/19,"Golden Gate Bridge, San Francisco, CA",37.82,-122.478
6/8/19,"Eugene, OR",44.052,-123.087
6/8/19,"Sugar House Park, Salt Lake City, UT",40.724,-111.849
6/8/19,"Springfield, MO",37.209,-93.292
6/8/19,"Hillsboro, OR",45.52,-122.937
6/8/19,"St. Louis, MO",38.627,-90.199
6/9/19,"Sacramento, CA",38.582,-121.494
6/9/19,"Sacramento, CA",38.582,-121.494
6/9/19,"Seattle, WA",47.606,-122.332
6/9/19,"Poughkeepsie, NY",41.7,-73.921
6/9/19,"Des Moines, IA",41.587,-93.625
6/9/19,"Rochester, MN",44.012,-92.48
6/9/19,"Sherman Green, Fairfield, CT",41.14,-73.257
6/10/19,"Syracuse, NY",43.048,-76.147
6/10/19,"State Capitol, St. Paul, MN",44.955,-93.102
6/10/19,"Hemming Park, Jacksonville, FL",30.329,-81.659
6/10/19,"Hemming Park, Jacksonville, FL",30.329,-81.659
6/10/19,"Trenton, NJ",40.221,-74.76
6/10/19,"Albuquerque, NM",35.084,-106.65
6/10/19,"Portland, OR",45.515,-122.679
6/10/19,"Prichard, AL",30.745,-88.09
6/10/19,"Houston, TX",29.76,-95.37
6/10/19,"Texas City, TX",29.384,-94.903
6/10/19,"Vail, CO",39.64,-106.374
6/10/19,"Bakersfield, CA",35.373,-119.019
6/10/19,"Gloucester, MA",42.616,-70.662
6/11/19,"Birmingham, AL",33.519,-86.81
6/11/19,"Patriots Plaza, Washington, DC",38.884,-77.016
6/11/19,"City Hall, New York City, NY",40.713,-74.006
6/11/19,"Lansing, MI",42.733,-84.556
6/11/19,"Elizabeth, NJ",40.664,-74.211
6/11/19,"Toledo, OH",41.653,-83.538
6/11/19,"Chicago, IL",41.878,-87.63
6/11/19,"Bakersfield, CA",35.373,-119.019
6/11/19,"Ridgewood, Queens, New York, NY",40.704,-73.902
6/11/19,"Norco College, Riverside, CA",33.917,-117.569
6/11/19,"West Des Moines, IA",41.564,-93.759
6/11/19,"San Bernardino, CA",34.108,-117.29
6/11/19,"Big Stone Gap, VA",36.859,-82.783
6/11/19,"Plum, PA",40.5,-79.749
6/11/19,"Austin, TX",30.267,-97.743
6/11/19,"Salem, OR",44.943,-123.035
6/11/19,"Austin, TX",30.267,-97.743
6/11/19,"Kooskia, ID",46.145,-115.978
6/11/19,"Salinas, CA",36.678,-121.656
6/12/19,"State Capitol, Harrisburg, PA",40.264,-76.884
6/12/19,"Springfield, VT",43.298,-72.482
6/12/19,"Louisville, KY",38.253,-85.758
6/12/19,"Gracie Mansion, New York, NY",40.776,-73.943
6/12/19,"State Capitol, Boston, MA",42.359,-71.064
6/12/19,"Jackson County Detention Center, Kansas City, MO",39.098,-94.577
6/12/19,"St. Louis, MO",38.627,-90.199
6/12/19,"Billings, MT",45.783,-108.501
6/12/19,"Rapid City, SD",44.081,-103.231
6/12/19,"State Capitol, Salem, OR",44.938,-123.03
6/12/19,"State Capitol, Salem, OR",44.938,-123.03
6/12/19,"Lafayette Square, Washington, DC",38.9,-77.037
6/12/19,"New York, NY",40.713,-74.006
6/12/19,"State Capitol, Boston, MA",42.359,-71.064
6/12/19,"Norwalk, CT",41.118,-73.408
6/12/19,"Stamford, CT",41.053,-73.539
6/12/19,"Frayser, Memphis, TN",35.204,-90.047
6/12/19,"Anchorage, AK",61.218,-149.9
6/12/19,"Juneau, AK",58.302,-134.42
6/13/19,"Minneapolis, MN",44.978,-93.265
6/13/19,"University of Memphis, Memphis, TN",35.119,-89.937
6/13/19,"Gracie Mansion, New York, NY",40.776,-73.943
6/13/19,"Tidewater Park Elementary School, Norfolk, VA",36.85,-76.278
6/13/19,"State Capitol, Trenton, NJ",40.22,-74.77
6/13/19,"Paramus, NJ",40.945,-74.075
6/13/19,"State Capitol, Annapolis, MD",38.979,-76.491
6/13/19,"Albany, NY",42.653,-73.756
6/13/19,"Washington, DC",38.907,-77.037
6/13/19,"Detroit, MI",42.331,-83.046
6/13/19,"Fairbanks, AK",64.838,-147.716
6/13/19,"Newburgh, NY",41.503,-74.01
6/13/19,"Corvallis High School, Corvallis, OR",44.575,-123.265
6/13/19,"Seattle, WA",47.606,-122.332
6/13/19,"Pueblo, CO",38.254,-104.609
6/14/19,"Austin, TX",30.267,-97.743
6/14/19,"Grand Rapids, MI",42.963,-85.668
6/14/19,"Viera, FL",28.267,-80.729
6/14/19,"Concho, OK",35.615,-97.993
6/14/19,"Shreveport, LA",32.525,-93.75
6/14/19,"State Capital, Juneau, AK",58.302,-134.42
6/14/19,"Vallejo, CA",38.104,-122.257
6/14/19,"San Leandro, CA",37.725,-122.156
6/14/19,"Tallevast, FL",27.402,-82.543
6/14/19,"San Francisco, CA",37.775,-122.419
6/14/19,"Muskogee, OK",35.748,-95.37
6/14/19,"Woods Cross, UT",40.872,-111.892
6/14/19,"Adelup, Guam",13.476,144.75
6/14/19,"Adelup, Guam",13.476,144.75
6/14/19,"Gresham, IL",41.748,-87.659
6/14/19,"Las Vegas, NV",36.17,-115.14
6/14/19,"Sudbury, MA",42.383,-71.416
6/15/19,"Sioux Falls, SD",43.547,-96.728
6/15/19,"Charleston, SC",32.776,-79.931
6/15/19,"Spokane, WA",47.659,-117.426
6/15/19,"Pulaski Park, Northampton, MA",42.317,-72.633
6/15/19,"Foley Square, New York, NY",40.714,-74.003
6/15/19,"Seal Beach, CA",33.741,-118.105
6/15/19,"Laguna Beach, CA",33.543,-117.785
6/15/19,"Chino Hills, CA",33.99,-117.733
6/15/19,"Murray, KY",36.61,-88.315
6/15/19,"South Bend, IN",41.676,-86.252
6/15/19,"Terry Schrunk Plaza, Portland, OR",45.515,-122.678
6/15/19,"Washington Square, Newport, RI",41.49,-71.314
6/15/19,"Sierra Madre, CA",34.162,-118.053
6/15/19,"Torrance, CA",33.836,-118.341
6/15/19,"Iowa City, IA",41.661,-91.53
6/15/19,"Iowa City, IA",41.661,-91.53
6/15/19,"Oakland, CA",37.804,-122.271
6/15/19,"Westwood, Los Angeles, CA",34.064,-118.446
6/15/19,"Chino Hills, CA",33.99,-117.733
6/15/19,"Laguna Beach, CA",33.543,-117.785
6/15/19,"Westwood, Los Angeles, CA",34.064,-118.446
6/15/19,"Times Square, New York, NY",40.759,-73.984
6/15/19,"Clermont, FL",28.549,-81.773
6/15/19,"Raleigh, NC",35.78,-78.638
6/15/19,"Hortonia, WI",44.344,-88.682
6/15/19,"Federal Courthouse, San Diego, CA",32.715,-117.166
6/15/19,"San Diego, CA",32.716,-117.161
6/15/19,"Boise, ID",43.615,-116.202
6/15/19,"Columbus, OH",39.961,-82.999
6/15/19,"Jacksonville, FL",30.332,-81.656
6/15/19,"Bethlehem, PA",40.626,-75.37
6/15/19,"Bethlehem, PA",40.626,-75.37
6/15/19,"Albuquerque, NM",35.084,-106.65
6/15/19,"Leander, TX",30.579,-97.853
6/15/19,"Leander, TX",30.579,-97.853
6/15/19,"Pioneer Courthouse Square, Portland, OR",45.519,-122.679
6/15/19,"Providence, RI",41.824,-71.413
6/15/19,"Capitol, Lansing, MI",42.734,-84.555
6/15/19,"Geneseo, NY",42.796,-77.817
6/15/19,"Mobile, AL",30.695,-88.04
6/15/19,"Reeves Park, Phoenixville, PA",40.128,-75.513
6/15/19,"Lewisburg, PA",40.965,-76.884
6/15/19,"Santa Barbara, CA",34.421,-119.698
6/15/19,"City Hall, San Jose, CA",37.338,-121.885
6/15/19,"San Rafael, CA",37.974,-122.531
6/15/19,"Newton Green, Newton, NJ",40.983,-74.794
6/15/19,"Emma Park, Butte, MT",46.01,-112.537
6/15/19,"Public Square, Wilkes-Barre, PA",41.246,-75.882
6/15/19,"Spokane, WA",47.659,-117.426
6/15/19,"Rochester, NY",43.157,-77.609
6/15/19,"Provo, UT",40.234,-111.659
6/15/19,"Sioux Falls, SD",43.547,-96.728
6/15/19,"Murray, KY",36.61,-88.315
6/15/19,"Lansing, MI",42.733,-84.556
6/15/19,"Centennial Circle, Glens Falls, NY",43.31,-73.644
6/15/19,"Ann Arbor, MI",42.281,-83.743
6/15/19,"Toledo, OH",41.653,-83.538
6/15/19,"Vestal, NY",42.086,-76.054
6/15/19,"Bar Harbor, ME",44.388,-68.204
6/15/19,"Bangor, ME",44.802,-68.771
6/15/19,"Raleigh, NC",35.78,-78.638
6/15/19,"Naples, FL",26.142,-81.795
6/16/19,"Seattle, WA",47.606,-122.332
6/16/19,"Homestead, FL",25.469,-80.478
6/16/19,"Spring Creek, NV",40.727,-115.586
6/16/19,"State Capitol, Sacramento, CA",38.577,-121.493
6/16/19,"Franklin Park, Boston, MA",42.303,-71.087
6/16/19,"Portland, ME",43.659,-70.257
6/17/19,"State Capitol, Albany, NY",42.653,-73.757
6/17/19,"University of Oklahoma, Norman, OK",35.206,-97.446
6/17/19,"Bowling Green, OH",41.375,-83.651
6/17/19,"Centre County Courthouse, Bellefonte, PA",40.912,-77.777
6/17/19,"Meyerhoff Symphony Hall, Baltimore, MD",39.304,-76.619
6/17/19,"Alachua County Jail, Gainesville, FL",29.678,-82.28
6/17/19,"Lakewood Ranch, FL",27.412,-82.429
6/17/19,"Johnson City, TN",36.313,-82.353
6/17/19,"Hanalei, HI",22.203,-159.498
6/17/19,"Socorro, NM",34.058,-106.891
6/18/19,"McHenry County Courthouse, Woodstock, IL",42.341,-88.441
6/18/19,"Orlando, FL",28.538,-81.379
6/18/19,"Orlando, FL",28.538,-81.379
6/18/19,"Lansing, MI",42.733,-84.556
6/18/19,"Redding, CA",40.587,-122.392
6/18/19,"Seattle, WA",47.606,-122.332
6/18/19,"Bronzeville, Chicago, IL",41.817,-87.617
6/18/19,"Innovations High School, Salt Lake City, UT",40.734,-111.887
6/18/19,"State Capitol, Harrisburg, PA",40.264,-76.884
6/18/19,"San Francisco, CA",37.775,-122.419
6/18/19,"Estacada, OR",45.294,-122.334
6/18/19,"Castle Rock, CO",39.372,-104.856
6/18/19,"El Paso, TX",31.762,-106.485
6/18/19,"San Jose, CA",37.338,-121.886
6/18/19,"Soldotna, AK",60.488,-151.058
6/18/19,"Nashville, TN",36.163,-86.782
6/18/19,"Ramsey, NJ",41.057,-74.141
6/18/19,"Binghamton, NY",42.099,-75.918
6/18/19,"City Hall, New York, NY",40.713,-74.006
6/19/19,"State Capitol, Salem, OR",44.938,-123.03
6/19/19,"Jeffersonville, IN",38.278,-85.737
6/19/19,"Denver International Airport, Denver, CO",39.856,-104.674
6/19/19,"Los Angeles, CA",34.052,-118.244
6/19/19,"Warwick, RI",41.7,-71.416
6/19/19,"Sauget, IL",38.596,-90.185
6/19/19,"Menlo Park, CA",37.453,-122.182
6/19/19,"New York, NY",40.713,-74.006
6/19/19,"Augusta, ME",44.311,-69.779
6/19/19,"Memphis, TN",35.15,-90.049
6/19/19,"New York, NY",40.713,-74.006
6/19/19,"Salt Lake City, UT",40.761,-111.891
6/19/19,"Sunnyvale, CA",37.369,-122.036
6/19/19,"Van Zandt VA Medical Center, Altoona, PA",40.489,-78.396
6/19/19,"City Hall, Phoenix, AZ",33.449,-112.077
6/19/19,"City Hall, San Francisco, CA",37.779,-122.419
6/19/19,"Bond Park, Estes Park, CO",40.377,-105.521
6/19/19,"Prospect Park, NJ",40.937,-74.174
6/19/19,"State Capitol, Harrisburg, PA",40.264,-76.884
6/20/19,"Little Haiti, Miami, FL",25.83,-80.196
6/20/19,"Riverfront Park, Spokane, WA",47.662,-117.419
6/20/19,"Salem, OR",44.943,-123.035
6/20/19,"El Sobrante, CA",37.977,-122.295
6/20/19,"State Capitol, Harrisburg, PA",40.264,-76.884
6/20/19,"Santa Anita, Arcadia, CA",34.146,-118.05
6/20/19,"City Hall, San Francisco, CA",37.779,-122.419
6/20/19,"Prospect Park, NJ",40.937,-74.174
6/20/19,"Detroit, MI",42.331,-83.046
6/21/19,"Ogden, UT",41.223,-111.974
6/21/19,"White House, Washington, DC",38.898,-77.037
6/21/19,"Santa Fe, NM",35.687,-105.938
6/21/19,"Santa Fe, NM",35.687,-105.938
6/21/19,"Phoenix, AZ",33.448,-112.074
6/21/19,"Cincinnati, OH",39.103,-84.512
6/21/19,"South Bend, IN",41.676,-86.252
6/21/19,"Terry Schrunk Plaza, Portland, OR",45.515,-122.678
6/21/19,"San Francisco, CA",37.775,-122.419
6/21/19,"Syracuse, NY",43.048,-76.147
6/21/19,"Danville, CA",37.822,-122
6/21/19,"Prospect Park, NJ",40.937,-74.174
6/21/19,"Milford, MA",42.14,-71.516
6/22/19,"Palmyra, WI",42.878,-88.586
6/22/19,"Columbia, SC",34.001,-81.035
6/22/19,"Augusta, ME",44.311,-69.779
6/22/19,"Fort Sill, Lawton, OK",34.594,-98.418
6/22/19,"Madison Square, Savannah, GA",32.074,-81.094
6/22/19,"State Capitol, Springfield, IL",39.798,-89.655
6/22/19,"Rochester, NY",43.157,-77.609
6/22/19,"State Capitol, Salem, OR",44.938,-123.03
6/22/19,"Jefferson City, MO",38.577,-92.174
6/22/19,"New York, NY",40.713,-74.006
6/22/19,"Fort Lauderdale, FL",26.122,-80.137
6/22/19,"State Capitol, Sacramento, CA",38.577,-121.493
6/22/19,"Bluffton, SC",32.237,-80.86
6/22/19,"Minneapolis, MN",44.978,-93.265
6/22/19,"Buckley Park, Durango, CO",37.277,-107.879
6/22/19,"Edgewater, FL",28.989,-80.902
6/22/19,"McFerson Commons, Columbus, OH",39.967,-83.007
6/22/19,"McFerson Commons, Columbus, OH",39.967,-83.007
6/22/19,"Rockford, IL",42.271,-89.094
6/22/19,"Rockford, IL",42.271,-89.094
6/22/19,"Spokane, WA",47.659,-117.426
6/22/19,"Spokane, WA",47.659,-117.426
6/22/19,"Bath, ME",43.911,-69.821
6/22/19,"Bayview, San Francisco, CA",37.73,-122.384
6/22/19,"Juneau, AK",58.302,-134.42
6/22/19,"Oklahoma City, OK",35.468,-97.516
6/22/19,"State Capitol, Lansing, MI",42.734,-84.555
6/22/19,"Knoxville, TN",35.961,-83.921
6/22/19,"Knoxville, TN",35.961,-83.921
6/23/19,"State Capitol, Salem, OR",44.938,-123.03
6/23/19,"Fort Atkinson Middle School, Fort Atkinson, WI",42.923,-88.832
6/23/19,"Cambridge, WI",43.004,-89.016
6/23/19,"McAllen, TX",26.203,-98.23
6/23/19,"Asheville, NC",35.595,-82.551
6/23/19,"Keokuk, IA",40.404,-91.396
6/23/19,"Los Angeles, CA",34.052,-118.244
6/24/19,"Milwaukee, WI",43.039,-87.906
6/24/19,"Prospect Park, NJ",40.937,-74.174
6/24/19,"Bellingham, WA",48.752,-122.479
6/24/19,"Jacksonville, FL",30.332,-81.656
6/24/19,"Coatesville Area Senior High School, Coatesville, PA",39.99,-75.797
6/24/19,"Kaneland Harter Middle School, Sugar Grove, IL",41.794,-88.47
6/25/19,"Madison, WI",43.073,-89.401
6/25/19,"Austin, TX",30.267,-97.743
6/25/19,"Mount Clemens, MI",42.597,-82.878
6/25/19,"State Capitol, Salem, OR",44.938,-123.03
6/25/19,"Detroit, MI",42.331,-83.046
6/25/19,"El Paso, TX",31.762,-106.485
6/25/19,"Ivy Tech Community College, Noblesville, IN",40.048,-86.003
6/25/19,"Washington, DC",38.907,-77.037
